District,Zone,Geographical Region,Development Region,Name of NGO in Nepali,Name of NGO in English,Acronym,Address,Telephone,Fax,Email,Website,Office Mobile,Contact Person,Working Sector
Pyuthan,Rapti,Hill,Mid-Western,सिर्जनशिल यूवा समुह,Innovative Youth Group,,Bijubar-4,460028,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,त्रिशक्ति सामुदायिक ग्रामीण विकास केन्द्र ,Trishakti Community Rural Development Centre,TCRDC,"Khaira-8, Gajuri",086-690077,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,राष्ट्रिय अपाङ्ग सेवा संघ ,National Disable Service Association,,Khalanga-4,086-420025,,,,9847838228,Jumaj Singh K.C.,Community Development
Pyuthan,Rapti,Hill,Mid-Western,जनमुखी ग्रामीण विकास केन्द्र ,Public Oriented Development Centre,,"Tiram -2, Timile",086-690145,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,महिला सहयोग मञ्च ,Women Cooperation Forum,,Khalanga-3,086-420066,086-420066,wcfpyuthan@gmail.com,,9847821022,Parbata Acharya,"Capacity Building, and Poverty Alleviation"
Pyuthan,Rapti,Hill,Mid-Western,अभियान युवा समूह ,Abhiyan Youth Group,,"Khalanga-4, Pati",086-420134,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,नेपाल आदिवासी जनजाति अध्ययन तथा विकास केन्द्र ,Nepal Indigenous Ethinic Studies and Development Centre,,"Khalanaga-5, Thadogalli",086-420214,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,झिमरुक सामुदायिक सेवा केन्द्र ,Jhimruk Community Service Centre,,"Okharkot-1, Dhad",,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,त्रिवेणी सामुदायिक ग्रामीण विकास संस्था ,Tribeni Community Rural Development Organization,,"Tiram-3, Kumaltar",086-460243,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,"विकास व्यवस्थापन मञ्च, नेपाल ","Development Management Forum, Nepal",,"Khalanaga-5, Thadogalli","086-690335 , 9847821637",,,,,,
Pyuthan,Rapti,Hill,Mid-Western,डाँफे सामुदायिका विकास केन्द्र ,Danfe Community Development Centre,,"Khalanga-1, Kaseri",086-690042,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,ग्रामीण आर्थिक विकास मञ्च,Rural Economic Development Froum,,"Khalanga-4, Dhuwakot",086-420139,,gc_vijay7@hotmail.com,,,,
Pyuthan,Rapti,Hill,Mid-Western,ग्रामीण विकास समाज नेपाल ,Society For Rural Development  Nepal,SORD,Hansapur-8,086-690256,,,,9847929408,Dadhi Ram Khanal,
Pyuthan,Rapti,Hill,Mid-Western,श्री पुण्यखोला सामुदायिक विकास केन्द्र ,Shree Punyakhola Community Development Centre,,"Bijubar-2, Punyakhola",9847821601,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,नव चेतना समाज सुधार संस्था ,Nawa Chetana Samaj Sudhar Sanstha,,Khalanaga-5,088-690287,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,समाज विकास संस्था ,Social Developmen Organization,,"Damachaur-4, Chintekharka",9841885691,,,,,,
Pyuthan,Rapti,Hill,Mid-Western,सामाजिक वातावरण अनुसन्धान तथा विकास केन्द्र नेपाल ,Social Environment Research and Development Center,,Khalanga,086-420067,086-420072,,,9847821410,Bishwa Nath Shrestha,
Pyuthan,Rapti,Hill,Mid-Western,प्रगतिशील सामुदायिक ग्रामीण विकास संस्था ,Pragatishil Samudayic Gramin Sastha,,Bijubar-9,086-690165,,,,9847874968,Yakraj Bhandari,
Pyuthan,Rapti,Hill,Mid-Western,टिकुरी सकृय युवा क्लव ,Tikuri Active Youth Group,TAYG Pyuthan,,086-460281,,tayg.pyuthan@gmail.com,,9847820173,Debendra Barma,"Capacity Building, and Poverty Alleviation"
Pyuthan,Rapti,Hill,Mid-Western,विकासका लागि संयुक्त प्रयास ,Joint Effort for Development,,Dharmawati-1,086-460114,086-460114,jointeffortfordevelopment@gmail.com,,9857831408,Hikmat B. Thapa,"Community Mobilization, and Environment"
Pyuthan,Rapti,Hill,Mid-Western,जनमुखी सामुदायिक विकास केन्द्र ,Janamukhi Community Development Center,,Bangesimal,,,,,9847899212,Gopal Rayamajhi,Local Development
Pyuthan,Rapti,Hill,Mid-Western,धर्मावती क्लव ,Dharmawati Club,,Baraula-8,,,,,,Siresh Chandra Thapa,Local Development
Pyuthan,Rapti,Hill,Mid-Western,पुर्नजागरण समाज नेपाल,Renaissance Society Nepal,RSN,Balkot- Bhaktapur,01-6630489,01-6630489,rsn@ntc.net.np,renaissance.org.np,9751003650,Madan B. Thapa,"Drinking Water and Sanitation, Food Security, Poverty Alleviation, Education and Institutional Development"
Rolpa,Rapti,Hill,Mid-Western,मानव अधिकार सचेतन केन्द्र,Human Rights Awareness Centre,HURAC,Liwang -5,019-457501,,rolpahurac@gmail.com,www.hurac.org.np,9847850930,Ghanshyam Acharya,"Human Rights, Child Rights, Peace, Development,Health, Drinking water, Environment and climate change"
Rolpa,Rapti,Hill,Mid-Western,योङ्ग स्टार युवा क्लब,Young Star Youth Club,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,ललित साहित्य परिषद,Lalit Sahitya Parisad,,Liwang-6,,,kb.nirjan@gmail.com,,9847850777,Krishna B. Dangi,"Peace, and Literature"
Rolpa,Rapti,Hill,Mid-Western,द्वन्द्व पिडित सरोकार संस्था,Coflict Vicim Concern Organization,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,दलित समुदाय विकास मञ्च,Forum For The  Development OF The Dalit Community,,Liwang-6,,,,,,Mohan Pariyar,
Rolpa,Rapti,Hill,Mid-Western,जलजला साझा पुस्तकालय,Jaljala Public Library,,Liwang-6,,,,,,,Awarness
Rolpa,Rapti,Hill,Mid-Western,विकास सरोकार समाज,Development Concern Society,DECOS,Liwang-6,019-457502,,decos.rolpa@gmail.com,www.decos.org.np,9758501726,Sampad Jammarkattel,"Infrastructure,livelyhood,Human right, and  Eng"
Rolpa,Rapti,Hill,Mid-Western,सामुदायिक विकास केन्द्र,Community Development Center,,Liwang-7,019-457501,,,,,,
Rolpa,Rapti,Hill,Mid-Western,पिपल चौतारा युवा क्लब,Pipal Chutara Youth Club,,Liwang-5,019-457501,,pycrolpa@gmail.com,,9847851005,Bhola Nath Acharya,"Awareness, Social Development, "
Rolpa,Rapti,Hill,Mid-Western,जन सेवा केन्द्र नेपाल,Public Service Center,,Liwang-6,086-440184,,rolp.janasewa@yahoo.com,,9847850752,Lekhmani Dangi,"Agriculture, Livestock, Drinking water, and Irrigation"
Rolpa,Rapti,Hill,Mid-Western,सुन छहरी युवा कलब,Sun Chhahari Youth Club,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,ग्रामीण विकास तथा चेतना समाज नेपाल,Rural Development and Awareness Society,RUDAS,Liwang-6,086-440187,,nepal.rudas@gmail.com,,9748500558,Shovaram Dangi,Community Development
Rolpa,Rapti,Hill,Mid-Western,मधुरमा युवा क्लब,Madhurama Youth Club,,Liwang-4,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,ज्ञानोदय महिला विकास संस्था,Gyanodaya Women Development Organization,,Liwang-5,,,,,9741016689,Deva Acharya,Women and children
Rolpa,Rapti,Hill,Mid-Western,नेपाल समाज दुर्गम विकास संस्था,"Society Remote Development Organization, Nepal",,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,सुर्योदय सिमपानी युवाक्लब ,Suryodaya Simpani Youth Club,,"Budha Gaun-1, Simpani",457544,,,,,,
Rolpa,Rapti,Hill,Mid-Western,सयपत्री सामुदायिक विकास मञ्च ,Sayapatri Community Development Fourm,,Liwang-8,086-680073,,,,,,
Rolpa,Rapti,Hill,Mid-Western,दलित महिला सचेतन केन्द्र ,Dalit Women Awareness Center,,Liwang-6,086-440223,,dwacnepal@gmail.com,,,Chandrakala Sunar,"Education, Health, and Physical development"
Rolpa,Rapti,Hill,Mid-Western,समाज सुधार मञ्च नेपाल ,Society Improvement Forum,SIP ,Liwang-5,086-680030,,kb.nirjan@gmail.com,,9847850590,Lok B. Dangi,"Livestock, Agriculture, Drinking water"
Rolpa,Rapti,Hill,Mid-Western,मानव अधिकार तथा ग्रामीण आधारभूत विकास कार्यक्रम ,Human Rights  and  Rural Basic Development Program,,Liwang-6,9741037539,,,,,Khom Bahadur Thapa,IG.awareness backward society
Rolpa,Rapti,Hill,Mid-Western,ग्रिनहिल नेपाल ,Green Hill Nepal,,Liwang-6,086-440266/680148,,ghn.2062@yahoo.com,,9847850799,Akash Wali,
Rolpa,Rapti,Hill,Mid-Western,राप्ती साँस्कृतिक समाज ,Rapti Cultural Society ,,Liwang-6,068-680308,,,,9847850044,Prakash Kumar Giri,Local Development
Rolpa,Rapti,Hill,Mid-Western,गरिवी निवारण तथा दिगो विकास संघ ,Poverty Allivation and Sustainable Development Association,,"Jhena-4, Satim",9857830387,,,,,,
Rolpa,Rapti,Hill,Mid-Western,ग्रामीण विकास केन्द्र ,Rural Development Centre,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,सेतो गुराँस बाल विकास सेवा ,Seto Gurans Children Development Service,,Liwang-5,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,दुर्गम गाउँ विकास समाज नेपाल ,Remote Village Development Society Nepal,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,अपाङ कल्याण समाज नेपाल ,Diable Welfare Society,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,जलजला जनमैत्री संस्था नेपाल ,Jaljala Jana Maitri Organization,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,जलजला शान्ति विकास समाज केन्द्र नेपाल ,Jaljala Peace Development Social Centre,,Liwang-6,086-680309,,,,,,
Rolpa,Rapti,Hill,Mid-Western,लोक कल्याणकारी मञ्च नेपाल ,Public Welfare Forum,,Liwang-5,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,जनसरोकार सेवा केन्द्र (पोस्क) रोल्पा,Janasarokar Sewa Kendra (POSC) Rolpa,,Liwang-5,086-440265,,"posc.rolpa@gmail.com, hira.rolpa@gmail.com",,9748519473,Hira Bahadur Gharti Magar," Incomegeneration, Food & Nutritution, Social mobilization,Enviromental Protection, Water & santition, Infrastructure Development"
Rolpa,Rapti,Hill,Mid-Western,नेपाल निवृत्त राष्ट्र सेवक समाज ,Nepal Nibritta Rastra Sewak Samaj,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,सिर्जनशील युवा क्लब ,Creative Youth Club,,"Khangri-7, Mahendri",,,,,,,
Rolpa,Rapti,Hill,Mid-Western,सामुदायिक विकास संस्था ,Community Development Organization,,Liwang-6,,,,,,,
Rolpa,Rapti,Hill,Mid-Western,खडानन्द सुवेदी स्मृति प्रतिष्ठान नेपाल ,Khadananda Subedi Memorial Trust,,Gajul-1,680295,,,,,,
Rolpa,Rapti,Hill,Mid-Western,"ग्रामीण क्षेत्र सर्वाङ्गिण विकास समाज, नेपाल ","Rural Area and Development Society, Nepal",,"Khumel-1, Kunapani",,,,,,,
Rolpa,Rapti,Hill,Mid-Western,लालीगुराँस युवा क्लब ,Lali Gurans Youth Club,,"Inriwang-9, Bagmara",086-680442,,,,,,
Rolpa,Rapti,Hill,Mid-Western,सिर्जनशील नव प्रतिभा युवा क्लब ,Community Development Research Center,,Jinabang -5,9748500386,,tekamoli299@gmail.com,,,Bharat K.C.,"Human right, Eco-tourism, and Community Development"
Rolpa,Rapti,Hill,Mid-Western,विकासका लागि पाइलाहरु ,Steps Toward Development Nepal,SD Nepal,Liwang -5 Rolpa ,9847850668,,sbt2220@gmail.com,,9748507168,Sher Bahadur Thapa,Awarness
Rolpa,Rapti,Hill,Mid-Western,रोेल्पा प्लस ,Rolpa Plus,,Liwang -6 Rolpa ,9847951772,,,,,Radha B.K.,HIV\AIDS
Rolpa,Rapti,Hill,Mid-Western,श्री जनज्योती नवप्रतिभा जनसंस्था जिनावाङ रोल्पा ,Shree Janajayoti Naba Pratibha Jan Shastha,,Jinabang-3,9638805013,,,,,Purna Bahadur Oli,Youth
Rolpa,Rapti,Hill,Mid-Western,सर्वाङ्गिण विकास मंच नेपाल ,Forum For Development All Round,FODAR Nepal,Libang-3,9748505327/9847850986,,,,,Mahesh Kumar sarma,Good governance
Rolpa,Rapti,Hill,Mid-Western,ग्रामीण विकास नेपाल ,Rural Development Nepal,RDN,Liwang -5,9748537789,,arjunrdn.rolpa@gmail.com,,9748537789,Arjun D.C.,IG.awareness backward society
Rolpa,Rapti,Hill,Mid-Western,लाली गुराँस जनउत्थान केन्द्र नेपाल ,Lali Gurans Public Welfare Centre Nepal,LGPWCN,Libang 6 Rolpa ,86680465,,,,,Dipak Roka ,
Rolpa,Rapti,Hill,Mid-Western,धरमपानी जनचेतना युवा क्लव ,Dharamani Janachetana Youth Club,,Thawang-1,9847868849,,,,,Basnta roka magar,
Rolpa,Rapti,Hill,Mid-Western,लिस्ने राज्यपोखरी युवा क्लव,Lisne Rajyapokari Youth Club,,Teawang-9,9748520199,,,,,,
Rukum,Rapti,Hill,Mid-Western,रुकुमेली यूवा क्लब,Rukumeli Youth Club,,"Khalanga-3, Seri Gaun",,,,,,,
Rukum,Rapti,Hill,Mid-Western,कमलदह यूवा क्लब,Kamaldaha Youth Club,,"Shova-1, Rukumkot",,,,,,,
Rukum,Rapti,Hill,Mid-Western,बहुउद्देश्यीय ग्रामीण विकास अभियान संस्था,Multi Purpose Rural Development Campaign Organization,,"Khalanga-1, Musikot",,,,,,,
Rukum,Rapti,Hill,Mid-Western,नवजागरण यूवा क्लव,Nawa Jagaran Youth Club,,"Khalanga-9, Musikot",,,,,,,
Rukum,Rapti,Hill,Mid-Western,हिमालय श्रृजना यूवा क्लब,Himalayan Srijana Youth Club,,"Sera, Baluwa",,,,,,,
Rukum,Rapti,Hill,Mid-Western,पहाडी शिक्षा तथा विकास प्रणाली,Hilly Education and Development System,,"Kakri-6, Lugum",,,,,,,
Rukum,Rapti,Hill,Mid-Western,श्रृजना संस्था,Srijana Organization,,"Takasera-3, Taka",,,,,,,
Rukum,Rapti,Hill,Mid-Western,हिम्मती छोरी,Himmati Chhori,,Takasera-4,,,,,,,
Rukum,Rapti,Hill,Mid-Western,हिमालय जनसेवा युवा क्लव,Himalaya Public Service Youth Club,,Rangasi-3,,,,,,,
Rukum,Rapti,Hill,Mid-Western,सिस्ने यूवा क्लव,Sisne Youva club  ,,khalanga-1,088-530023,,,,9741061195,Mahendra k.c,"Governance, Poverty Alleviation"
Rukum,Rapti,Hill,Mid-Western,ज्योती युवा क्लव,Jyoti Youth Club,,Rukumkot-2 Rukum,,,,,,Bhupendra Acharya,"Education, Health, Infrastructure development"
Rukum,Rapti,Hill,Mid-Western,"मानव अधिकार, वातावरण र विकास अभियान तथा अनुसन्धान केन्द्र (हुरेड–कार्स)","Human Rights , Environment and Development Campaign and Research Centre",,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,यदु स्मृती प्रतिष्ठान,Yadu Memorial Trust,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,मानव अधिकार संरक्षण तथा कानुनी सेवा केन्द्र,Human Rights Protection Legal Service Center Rukum,,Khalanga-1 Rukum,088-680144,,hrplscrukum@Yahoo.com,www.hrplsc.org.np,9758500811,Lalit Bahadur Budhamagar,
Rukum,Rapti,Hill,Mid-Western,सानो भेरी युवा क्लव,Sano Bheri Youth Club,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,पशुपति युवा सदन,Pashupati Youth Sadan,,khalanga-8 ,,,,,,,
Rukum,Rapti,Hill,Mid-Western,लाली गुराँस युवा क्लब,Lali Gurans Youth Club,,khalanga-5,,,,,,,
Rukum,Rapti,Hill,Mid-Western,जन जागृति समाज,Jana Jagriti Samaj,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,उत्पीडित समाज उत्थान,Academy Far Oppressed Society Upliftment,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,कोपिला सेवा युवा क्लब,Kopila Sewa Youba Sadan,,Rukumkot-5,,,,,,,"Peace, and Human right"
Rukum,Rapti,Hill,Mid-Western,अपाङ्ग संरक्षण मञ्च,Disabale Protecion Forum,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,गरिबी निवारण मञ्च,Poverty Allivation Forum,,khalanga-5,,,,,,,
Rukum,Rapti,Hill,Mid-Western,सिस्ने जनमूखि सेवा केन्द्र,Sisne Public Oriented Service Centre,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,नेपाल मगर समाज सेवा तथा सुचना केन्द्र (मिक्–नेपाल),Magar Society Service & Information Center Nepal,,Khalanga-1 Rukum,088-680337,,,,9741058159,Bhiuman Ghartimagar,"Education, Health, Infrastructure development"
Rukum,Rapti,Hill,Mid-Western,नेपाल आदिवासी जनजाती सरोकार केन्द्र,Nepal Indigenous Ethnic Concern Center ,,Khalanga-1 Rukum,,,ethnicnepal@gmail.com,,9847852623/9748511610,Prem Bahadur Budhamagar,Local Development
Rukum,Rapti,Hill,Mid-Western,रुकुमेली समाज विकास केन्द्र,Rukumeli Social Development Center,,khalanga-1,088-530134,,rukumelisamaj@gmail.com,www.rsdk.org.np,9758500840,Nar B. Nepali,"Agriculture, Food, Irrigation, Infrastructure development"
Rukum,Rapti,Hill,Mid-Western,सामुदायिक विकास एवं अनुसन्धान केन्द्र,Center For Community Development And Research,,"khalanga-1, Musikot",019-657011,,,,,,
Rukum,Rapti,Hill,Mid-Western,मानव अधिकार तथा संचार अभियान (हुरेक) रुकुम,Human Rights and Communication  Campaign ,,khalanga-1,019-657014,,,,,,
Rukum,Rapti,Hill,Mid-Western,पहाडी शिक्षा तथा विकास प्रणाली,Hill Education and Development System,,"khalanga-1, Musikot",082-560813,,tilakpun2@yahoo.com,,,,
Rukum,Rapti,Hill,Mid-Western,"सेतो गुराँस बालविकास सेवा, रुकुम",Seto Gurans Child  Development Service ,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,विकासका लागि साझा अभियान,Collective Campaign for Development,,"khalanga-8, Musikot,Ratamata",,,,,,,
Rukum,Rapti,Hill,Mid-Western,महिला वालवालिका तथा उत्पीडित दलित जनजाति विकास केन्द्र,Women Children and Opperssed Dalit Indigenous Development Centre,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,,,,Khalanga-1,NA ,,NA ,NA ,NA ,NA ,NA 
Rukum,Rapti,Hill,Mid-Western,शैक्षिक अनुसन्धान तथा विकास केन्द्र ,Center For Research And Development On Education,,Khalanga-1,NA ,,,,,,
Rukum,Rapti,Hill,Mid-Western,प्रगतिशील युवा क्लव ,Creative  Youth Club,,Athabiskot-2,,,,,,,
Rukum,Rapti,Hill,Mid-Western,सामुदायिक सचेतना तथा ग्रामीण विकास केन्द्र ,Centre For Community Awareness and Rural Development Nepal ,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,चित्रिपाटन सिर्जनशील युवालय ,Chitripatan Creative Youth,,khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,ग्रामीण विकासका लागि शिक्षा तथा सञ्चार ,Education and Communication for Rural Development,,Khalanga-1 Rukum,019-657000,,e-cord@gmail.com,,9758501581,Narayan Kumar Shah,Local Development
Rukum,Rapti,Hill,Mid-Western,समाज विकासका लागि सिर्जनात्मक कार्यक्रम (सि.पि.एस.डी.),Creatvice Programme for Social Development ,,Pwang-8,9847829963,,,,,,
Rukum,Rapti,Hill,Mid-Western,हिमशिखर युवा क्लब ,Himshikhar Youth Club,,Chaukhawang-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,मयुर युवा क्लब ,Mayur Youth Club,,"Rugha-2, Simritu",088-520238,,,,,,
Rukum,Rapti,Hill,Mid-Western,ख्रीष्टिया समाज विकास अभियान ,Christian Society Development Campaign,,"khalanga-1, Musikot",082-693781,,,,,,
Rukum,Rapti,Hill,Mid-Western,समाज सुधार तथा विकास केन्द्र ,Centre For  Reformation and Development Of Society,,Syalapakha-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,ग्रामीण विकास तथा वातावरण संरक्षण समाज नेपाल ,Rural Development and Environment Protection Society,,Khalanga-1,9841632624,,,,,,
Rukum,Rapti,Hill,Mid-Western,नेपाल जनजागरण मञ्च नेपाल ,Nepal Public Awakening Forum ,,Khalanga-2 Rukum,9847936082/9741131315,,pafnepal.rukum@Gmail.com,,9847936082/9741131315,Shambhu BC,Community Development
Rukum,Rapti,Hill,Mid-Western,जलवायु तथा समुदाय स्वास्थ्य संरक्षण ,Climate and Community Health Protection Center,,Khalanga-1,9758501322,,yagya.malla@gmail.com,,,,
Rukum,Rapti,Hill,Mid-Western,अपाङ्ग बहुउद्देश्यीय पुनस्र्थापना केन्द्र ,Disable Multipurpose Rehabilitation Centre,,"Khalanaga-1,Chandannath",9847954516,,,,,,
Rukum,Rapti,Hill,Mid-Western,ग्रामीण आधारभुत विकास परियोजना ,Rural Basic Development Project,,Khalanga-1,088-530099,,,,,,
Rukum,Rapti,Hill,Mid-Western,सृष्टि युवा विकास केन्द्र ,Srishti Youth Development Centre,,Aathabiskot-6,,,,,,,
Rukum,Rapti,Hill,Mid-Western,नेपालको सपना केन्द्र,Nepal's Dream Center,,Khalanga-1,,,,,,,
Rukum,Rapti,Hill,Mid-Western,गतिशिल युवा समाज नेपाल ,Dynamic Youth Society Nepal,,Khalanga-1,9851006648,,pk.rukum@gmail.com,,,,
Rukum,Rapti,Hill,Mid-Western,बालसरोकार केन्द्र ,Child Concern Centre,,Khalanga-1,9741046836,,c3rukum@gmail.com,,,,
Rukum,Rapti,Hill,Mid-Western,एकिकृत विकास केन्द्र,Integrated Development Center,,Khalanga-1 Rukum,088-680254,,,,9847869265,Ganesh Hamal,Agriculture and education
Rukum,Rapti,Hill,Mid-Western,उत्पीडित समाज उत्थान प्रतिस्ठान,Academy For Oppressed Society Opliftment Rukhum,,Khalanga-1 Rukum,,,,,9748529392,Ananta Bahadur B.K,Awareness Raising
Rukum,Rapti,Hill,Mid-Western,यदु स्मृति प्रतिष्ठान,Yadu Smriti Pratisthan,,Khalanga-1,088-530062,,,,,Thangendra Prakash Puri,
Salyan,Rapti,Hill,Mid-Western,दिगो बिकासका लागि जन सहभागिता नेपाल,People's Participation for Sustainable Development ,,khalanga,088-520126,088-520121,passnepal@ntc.net.np,,9748502285,Gyaneshwar K.C.,Local Development
Salyan,Rapti,Hill,Mid-Western,शारदा सल्यान नेपाल,Sharada Salyan Nepal,,khalanga-5,088-520013,088-520013,sharadasln249@gmail.com,,9841880911,Jayaanti Wali,"Human right, peace and environment conservation"
Salyan,Rapti,Hill,Mid-Western,दलित बिकास समाज,Dalit Development Society,,Sejbaltakur-1,088-520051,088-520051,ddsalyan@gmail.com,,9857821183,Nim B. Nepali,Poverty Alleviation and Community Development
Salyan,Rapti,Hill,Mid-Western,सामाजिक सेवा बिकास संस्था,Social Service Development Organization,,Khalanga-6,,,,,,,
Salyan,Rapti,Hill,Mid-Western,सामाजिक श्रोत परिचालन केन्द्र,Social Resource Mobilization Centre,,khalanga-5,058-520049,,,,,,
Salyan,Rapti,Hill,Mid-Western,दलित विकास संस्था,Dalit Development Organization,,khalanga-5,088-520224,,,,,,
Salyan,Rapti,Hill,Mid-Western,सिर्जनशील समाज सुधार संस्था,Creative Social Improvement Orgnaization,,"khalanga-2, Shree Nagar",088-529095,,,,,,
Salyan,Rapti,Hill,Mid-Western,गाउँ विकास समाज,Village Development Society,,Khalanga-6,088-520028,,,,,,
Salyan,Rapti,Hill,Mid-Western,ग्रामीण विकासका लागी जन जागरण केन्द्र नेपाल,People's Awareness for Rural Development Center,,Sejbaltakur-1,088-520184,084-520121,pardnepal@gmail.com,,9748510964,Shanta B. Thapa,"Agriculture, Social Mobilization, Drinking water, Irrigation etc"
Salyan,Rapti,Hill,Mid-Western,विकासका लागि जन सहभागिता केन्द्र,Public Participation Centre for Development ,,khalanga-5,088-520047,,shrma_sanat@hotmail.com,,,,
Salyan,Rapti,Hill,Mid-Western,ग्र्रामिण महिला सशक्तिकरण केन्द्र,Rural Women Empowerment Centre,,Khalanga-6,088-520174,,,,,,
Salyan,Rapti,Hill,Mid-Western,शोर्स नेपाल,Source Nepal,,khalanga-5,088-520174,,,,,,
Salyan,Rapti,Hill,Mid-Western,"नागरिक सरोकार मञ्च, नेपाल",Civil Concern Forum,,khalanga-5,088-520066,088-420291,ccfnepal@gmail.com,,9847843573,Dipendra Prakash D.C.,Poverty alleviation
Salyan,Rapti,Hill,Mid-Western,सरोकार नेपाल,Concern Nepal,,Khalanga-5,088-520174,,,,,,
Salyan,Rapti,Hill,Mid-Western,दलित विकास संस्था,Dalit Development Office,,Khalanga-5,088-520174,,,,,,
Salyan,Rapti,Hill,Mid-Western,गन्धर्व समाज सुधार समिति सल्यान,Committee For Improved OFGandarva Society,,Khalanga-7,088-520174,,,,,,
Salyan,Rapti,Hill,Mid-Western,शक्ति नेपाल,Shakti Nepal,,Khalanga-5,088-520174,,,,,,
Salyan,Rapti,Hill,Mid-Western,शान्ति स्थापना केन्द्र (पिस) नेपाल,Peace Stablishment Centre Nepal ,,Khalanga-5,088-520135,,,,,,
Salyan,Rapti,Hill,Mid-Western,आस्था,Aastha,,Khalanga-5,088-520110,,,,,,
Salyan,Rapti,Hill,Mid-Western,चेतनशील युवा क्लब,Chetansil Yuwa Club,,Khalanga-5,088-520212,,,,,,
Salyan,Rapti,Hill,Mid-Western,शान्तिका लागि विकास केन्द्र नेपाल,Development Center for Peace ,,Khalanga-8,,088-520121,shantinepal2008@yahoo.com,,9848744266,Dhan B. Nepali,Community Development
Salyan,Rapti,Hill,Mid-Western,मानव अधिकार जागरण केन्द्र,Human Rights Awareness Centre,,Khalanga-7,,,,,,,
Salyan,Rapti,Hill,Mid-Western,महिला जागरण एकता केन्द्र,Women Awareness Unity Centre,,khalanga-5,088-520014,,passnepal@ntc.net.np,,,,
Salyan,Rapti,Hill,Mid-Western,शान्ति स्थापना केन्द्र नेपाल (पीस नेपाल),Peace Stablishment Centre Nepal ,,khalanga-5,,,,,,,
Salyan,Rapti,Hill,Mid-Western,रिड्पा नेपाल,Rural Integrated Development Programme Of Action Nepal,,khalanga-5,520093,,,,,,
Salyan,Rapti,Hill,Mid-Western,जनजिवन उत्थान नेपाल,Jana Jiwan Upliftment Nepal,,khalanga-5,,,,,,,
Salyan,Rapti,Hill,Mid-Western,समाज विकास समिति,Social Development Committee,,Kavra -4,082-521351,,,,,,
Salyan,Rapti,Hill,Mid-Western,"दिगो सामुदायिक विकास केन्द्र, नेपाल (सुन्दर नेपाल)","Sustainable Community Development Centre, Nepal",,Dhanawang-3,520014,,,,,,
Salyan,Rapti,Hill,Mid-Western,मध्यपश्चिम युवा मिलन केन्द्र नेपाल (मयुर नेपाल),Midwest Youth Union Center Nepal,,Tribini-7,520126,,,,,,
Salyan,Rapti,Hill,Mid-Western,युवा सिर्जनशिल मञ्च,Yuwa Srijansil Mancha,,khalanga-5,,,,,,,
Salyan,Rapti,Hill,Mid-Western,नव जागरण एकता समाज,New Conscience Unity Society,,khalanga-2,088-529102,,,,,,
Salyan,Rapti,Hill,Mid-Western,गरीबी न्यूनीकरणका लागि समाज विकास–नेपाल,Social Improvement for Poverty Reduces Nepal,,Marke-4,,,,,,,
Salyan,Rapti,Hill,Mid-Western,जन कल्याणकारी नेपाल,Public Welfare Nepal ,,Hiwalcha-7,088-520051,,,,,,
